deal_id|company_id|deal_number|deal_date|deal_status|deal_size|last_updated
54804-52T|101704-78|1|09/09/2015|11|0.45|02/15/2017
62255-35T|101715-58|1|01/01/2009|11||02/15/2017
54622-18T|101715-85|1|07/30/2015|11|4.0|02/15/2017
55006-12T|101717-47|1|03/01/2014|11|1.5|02/15/2017
55178-83T|101718-91|2|09/25/2014|11|0.15|02/15/2017
57723-76T|101730-79|1|01/20/2014|11|0.05|02/15/2017
62113-06T|101736-46|1|12/31/2014|11||02/15/2017
58517-02T|101738-53|1|01/01/2007|11|0.25|02/15/2017
45289-99T|101748-43|1|10/01/2014|11|0.2|02/15/2017
45289-18T|101748-43|3|02/04/2015|11|0.5|02/15/2017
74007-28T|101748-43|4|08/02/2016|11|1.65|02/15/2017
51625-18T|101748-97|1|07/31/2014|11|0.5|02/15/2017
62349-67T|101750-14|1|03/10/2014|11|0.14|02/15/2017
50291-83T|101755-27|1|06/24/2015|11|3.0|02/15/2017
58597-75T|101758-15|1|01/02/2014|11|0.03|02/15/2017
58644-55T|101765-17|2|12/14/2014|11|0.09|02/15/2017
52641-73T|101765-80|2|07/01/2015|11|0.55|02/15/2017
56329-21T|101767-60|1|08/04/2015|11|0.4|02/15/2017
63848-98T|101767-60|2|03/01/2016|11|13.0|02/15/2017
59009-77T|101769-85|1|10/14/2012|11|0.25|02/15/2017
59010-04T|101769-85|2|12/30/2015|11|0.25|02/15/2017
50863-24T|101770-03|1|09/09/2015|11|0.35|02/15/2017
55882-00T|101785-24|1|11/01/2013|11|0.5|02/15/2017
55882-54T|101785-24|2|05/18/2015|11|1.0|02/15/2017
62186-50T|101785-96|2|02/20/2015|11||02/15/2017
57492-01T|101788-48|2|01/01/2015|11|0.21|02/15/2017
61269-31T|101798-56|1|07/01/2015|11|4.0|02/15/2017
51864-67T|101799-19|2|06/12/2015|11|0.65|02/15/2017
49444-48T|101803-15|2|11/27/2014|11|0.75|02/15/2017
60899-23T|101803-15|3|08/18/2015|11|4.0|02/15/2017
55123-12T|101810-98|1|01/05/2012|11|0.33|02/15/2017
55123-39T|101810-98|2|10/05/2012|11|0.65|02/15/2017
55123-48T|101810-98|4|08/05/2013|11|0.07|02/15/2017
61634-35T|101813-59|2|11/20/2015|11|1.3|02/15/2017
60402-52T|101815-03|1|01/15/2012|11|0.1|02/15/2017
77593-96T|101815-12|1|09/19/2016|11|0.06|02/15/2017
58920-76T|101816-38|1|05/10/2016|11|1.07|02/15/2017
46778-32T|101821-06|1|12/01/2014|11|1.6|02/15/2017
53389-00T|101821-06|2|08/04/2015|11|4.0|02/15/2017
51978-61T|101826-10|2|06/16/2015|11|0.7|02/15/2017
58596-49T|101826-73|1|01/01/2010|11|0.25|02/15/2017
53991-19T|101833-75|1|01/15/2015|11|0.21|02/15/2017
56530-45T|101839-51|1|09/24/2014|11|2.0|02/15/2017
77690-17T|101842-75|1|10/26/2016|11|0.5|02/15/2017
54713-71T|101844-82|1|07/11/2014|11|0.3|02/15/2017
54713-80T|101844-82|2|05/27/2015|11||02/15/2017
50047-39T|101847-70|1|05/12/2015|11||02/15/2017
44994-16T|101850-22|1|01/29/2015|11|0.25|02/15/2017
57492-19T|101857-60|1|10/04/2014|11|0.1|02/15/2017
51446-26T|101858-32|1|12/15/2014|11|0.25|02/15/2017
65542-96T|101859-04|1|10/01/2014|11|0.35|02/15/2017
65543-05T|101859-04|2|10/14/2016|11|3.0|02/15/2017
53814-16T|101865-07|1|02/01/2011|11|0.74|02/15/2017
51803-56T|101867-68|1|06/11/2015|11|4.04|02/15/2017
48803-86T|101868-76|3|11/14/2014|11|1.8|02/15/2017
64221-31T|101868-76|4|01/21/2016|11|4.79|02/15/2017
53311-51T|101869-30|2|07/16/2015|11|3.9|02/15/2017
65215-63T|101869-30|3|01/26/2016|11|10.2|02/15/2017
78104-08T|101875-96|4|01/04/2017|11|4.47|02/15/2017
62061-67T|101878-39|1|04/16/2013|11|0.35|02/15/2017
52818-58T|101880-91|1|07/01/2015|11|0.79|02/15/2017
46135-90T|101882-98|1|02/01/2007|11|30.0|02/15/2017
57521-98T|101888-92|1|03/01/2013|11|0.13|02/15/2017
57522-34T|101888-92|2|08/27/2015|11|0.08|02/15/2017
70849-99T|101895-40|2|03/30/2016|11|0.05|02/15/2017
51229-36T|101895-67|2|06/02/2015|11|2.0|02/15/2017
53031-34T|101907-19|3|07/20/2015|11|0.4|02/15/2017
52391-89T|101911-78|2|02/10/2015|11|1.01|02/15/2017
55905-67T|101916-82|1|12/10/2013|11|0.5|02/15/2017
61441-93T|101917-18|1|01/01/2007|11||02/15/2017
61441-39T|101917-18|3|10/01/2015|11||02/15/2017
51673-24T|101919-70|3|06/01/2013|11|0.11|02/15/2017
62963-02T|101919-70|6|11/01/2015|11|1.44|02/15/2017
50559-13T|101922-58|1|01/01/2014|11|0.05|02/15/2017
58685-86T|101923-57|1|12/01/2014|11|0.21|02/15/2017
51622-21T|101925-28|2|08/28/2014|11|2.2|02/15/2017
57525-67T|101926-99|1|01/01/2014|11|0.3|02/15/2017
62441-65T|101927-80|4|08/09/2015|11||02/15/2017
54240-22T|101939-14|1|07/01/2013|11|0.08|02/15/2017
62452-45T|101941-39|1|05/25/2015|11|0.03|02/15/2017
59563-36T|101941-57|1|04/01/2014|11|0.48|02/15/2017
53398-36T|101941-57|3|04/01/2015|11|0.2|02/15/2017
53398-45T|101941-57|4|08/01/2016|11|1.38|02/15/2017
68465-26T|101941-84|1|01/01/2012|11|4.3|02/15/2017
57515-23T|101945-89|1|11/14/2012|11|0.1|02/15/2017
55912-24T|101952-73|1|03/26/2012|11|0.27|02/15/2017
46523-35T|101957-95|1|07/16/2014|11||02/15/2017
56485-90T|101961-82|2|07/01/2014|11|0.58|02/15/2017
52313-32T|101964-34|2|09/06/2013|11||02/15/2017
56900-80T|101966-05|1|09/07/2015|11|2.25|02/15/2017
53252-02T|101967-04|1|05/01/2013|11||02/15/2017
53253-55T|101967-04|2|01/01/2014|11||02/15/2017
55265-86T|101967-22|1|03/03/2015|11|2.0|02/15/2017
60882-22T|101968-57|1|07/30/2015|11|0.1|02/15/2017
53262-37T|101970-37|1|12/30/2013|11|1.43|02/15/2017
53263-54T|101970-37|2|09/10/2014|11|0.9|02/15/2017
57747-88T|101978-11|2|05/15/2013|11|0.01|02/15/2017
51522-49T|101980-00|1|05/02/2014|11|0.5|02/15/2017
48651-40T|101981-89|1|04/17/2015|11|4.1|02/15/2017
59360-23T|101984-86|2|02/25/2016|11|30.0|02/15/2017
56544-94T|101989-99|1|09/17/2013|11|3.4|02/15/2017
67516-03T|101989-99|3|11/24/2015|11|3.65|02/15/2017
69981-40T|101990-80|2|10/27/2015|11|1.0|02/15/2017
79949-89T|101995-75|3|12/16/2016|11|2.2|02/15/2017
61670-26T|102003-40|1|05/28/2014|11||02/15/2017
64106-29T|102005-56|1|02/18/2015|11|1.13|02/15/2017
79856-47T|102005-56|2|12/14/2016|11|3.0|02/15/2017
54604-54T|102006-46|2|07/30/2015|11|2.1|02/15/2017
54930-52T|102006-73|1|04/20/2013|11|0.56|02/15/2017
51978-07T|102012-31|5|04/01/2015|11|1.15|02/15/2017
72472-96T|102012-31|7|04/15/2015|11||02/15/2017
72468-19T|102012-31|8|07/18/2016|11|3.0|02/15/2017
56640-07T|102015-46|1|01/22/2012|11|0.03|02/15/2017
61120-27T|102016-45|3|11/01/2015|11||02/15/2017
57297-34T|102016-72|1|01/01/2012|11||02/15/2017
57296-17T|102016-72|2|08/04/2014|11|0.05|02/15/2017
71347-33T|102020-14|2|02/22/2015|11||02/15/2017
56374-84T|102020-95|2|08/26/2015|11|3.8|02/15/2017
52228-45T|102026-44|4|03/11/2015|11|0.47|02/15/2017
76448-89T|102026-44|6|09/29/2016|11|0.28|02/15/2017
65423-08T|102026-89|1|11/01/2016|11|1.5|02/15/2017
51693-58T|102027-25|2|06/03/2015|11|1.5899999999999999|02/15/2017
52434-73T|102038-23|1|06/10/2014|11|0.06|02/15/2017
55095-94T|102038-32|1|10/01/2014|11|1.2|02/15/2017
56505-43T|102051-01|1|11/04/2012|11|0.5|02/15/2017
59102-20T|102052-36|1|10/12/2015|11|1.9|02/15/2017
77523-94T|102052-36|2|10/24/2016|11|8.0|02/15/2017
80439-40T|102058-48|5|12/15/2016|9|0.4|02/15/2017
59405-50T|102060-46|1|08/01/2011|11|0.17|02/15/2017
59405-95T|102060-46|2|08/20/2013|11|0.17|02/15/2017
53273-53T|102071-26|1|11/01/2007|11|0.2|02/15/2017
53273-71T|102071-26|2|12/01/2008|11|0.44|02/15/2017
53273-80T|102071-26|3|12/01/2010|11|0.61|02/15/2017
53274-07T|102071-26|4|12/01/2012|11|0.35|02/15/2017
55604-08T|102072-52|2|10/02/2008|11|1.12|02/15/2017
70086-43T|102075-04|1|04/11/2016|11|8.4|02/15/2017
52905-43T|102084-49|1|10/01/2013|11|0.21|02/15/2017
57513-07T|102089-26|1|09/28/2014|11|0.1|02/15/2017
64241-56T|102111-49|1|01/05/2016|11|1.0|02/15/2017
51565-78T|102113-83|1|07/21/2014|11|0.4|02/15/2017
58752-82T|102113-83|2|03/23/2015|11|0.68|02/15/2017
51566-68T|102113-83|3|04/23/2015|11|0.53|02/15/2017
51567-67T|102113-83|6|06/09/2015|11|20.0|02/15/2017
58622-77T|102113-83|7|01/20/2016|11|2.5|02/15/2017
71037-73T|102115-27|1|01/01/2012|11|0.03|02/15/2017
71034-76T|102115-27|2|06/02/2016|11|18.5|02/15/2017
50602-87T|102128-05|1|09/09/2013|11||02/15/2017
79352-38T|102128-05|3|12/05/2016|11|22.5|02/15/2017
55099-27T|102138-49|2|01/01/2013|11||02/15/2017
55099-90T|102138-49|3|07/27/2014|11|1.0|02/15/2017
47502-19T|102143-53|1|03/26/2015|11|2.5|02/15/2017
73583-47T|102143-53|2|07/28/2016|11|6.17|02/15/2017
63918-01T|102146-14|3|09/30/2015|11||02/15/2017
56075-41T|102147-67|1|06/01/2012|11|0.5|02/15/2017
56076-40T|102147-67|2|06/21/2013|11|0.67|02/15/2017
59515-57T|102150-64|1|12/09/2014|11|0.18|02/15/2017
45576-82T|102152-35|1|01/01/2015|11||02/15/2017
53074-36T|102159-19|1|02/26/2014|11|0.5|02/15/2017
58080-52T|102159-19|3|09/24/2015|11|0.9|02/15/2017
75448-54T|102159-19|5|09/08/2016|11|1.08|02/15/2017
59010-58T|102163-51|2|11/01/2014|11|0.14|02/15/2017
46449-64T|102168-37|1|02/27/2015|11|2.4|02/15/2017
58430-80T|102168-37|2|09/30/2015|11|8.5|02/15/2017
53022-88T|102169-45|1|03/07/2016|11|4.5|02/15/2017
62794-54T|102170-26|1|05/01/2014|11||02/15/2017
67259-98T|102170-89|3|03/02/2016|11|2.5|02/15/2017
49510-36T|102171-16|1|07/01/2014|11||02/15/2017
49510-45T|102171-16|2|09/11/2015|11|0.35|02/15/2017
76586-68T|102171-16|3|10/03/2016|11|2.51|02/15/2017
53396-02T|102176-56|2|07/07/2015|11|1.63|02/15/2017
77622-49T|102176-56|3|10/26/2016|11|8.0|02/15/2017
58774-51T|102180-52|1|08/25/2014|11|0.1|02/15/2017
68887-54T|102181-24|4|03/08/2016|11|2.1|02/15/2017
56083-96T|102192-04|2|03/12/2014|11|0.35|02/15/2017
70673-77T|102197-80|1|05/24/2016|11|12.61|02/15/2017
45837-19T|102203-20|2|02/06/2015|11|0.75|02/15/2017
58921-57T|102203-20|3|10/08/2015|11|0.78|02/15/2017
48969-55T|102203-47|2|11/26/2014|11|0.05|02/15/2017
62550-55T|102203-74|1|05/01/2015|11||02/15/2017
55128-61T|102225-70|1|11/01/2012|11|0.6|02/15/2017
69512-32T|102243-43|1|08/05/2015|11||02/15/2017
51561-91T|102244-96|3|02/16/2016|11|1.09|02/15/2017
56268-37T|102245-23|2|11/01/2014|11|1.3900000000000001|02/15/2017
52574-41T|102245-59|3|02/15/2014|11|0.2|02/15/2017
52575-31T|102245-59|4|07/15/2014|11|0.34|02/15/2017
55127-44T|102254-05|1|03/01/2014|11|1.0|02/15/2017
59350-33T|102265-84|1|12/01/2013|11|0.01|02/15/2017
59410-27T|102270-25|1|04/01/2013|11|0.25|02/15/2017
55944-19T|102271-96|1|09/05/2014|11|0.7|02/15/2017
68921-11T|102274-93|2|04/06/2016|11|0.75|02/15/2017
46323-01T|102280-69|2|06/01/2012|11|0.38|02/15/2017
51438-79T|102285-73|1|06/05/2015|11||02/15/2017
53932-51T|102286-54|1|07/01/2015|11|1.0|02/15/2017
53369-38T|102288-34|1|02/02/2012|11|0.8|02/15/2017
53371-18T|102288-34|2|05/15/2013|11|2.0|02/15/2017
53371-90T|102288-34|3|05/15/2014|11||02/15/2017
45890-29T|102289-60|1|01/23/2015|11||02/15/2017
59689-72T|102289-69|1|03/01/2015|11|0.12|02/15/2017
77142-43T|102290-95|1|05/01/2016|11|1.0|02/15/2017
45178-21T|102297-70|2|02/03/2015|11|1.3|02/15/2017
55186-30T|102298-51|1|02/27/2015|11|0.65|02/15/2017
55187-29T|102298-51|2|03/04/2015|11|5.76|02/15/2017
55185-58T|102298-51|3|03/10/2015|11|0.67|02/15/2017
50996-35T|102307-42|1|01/01/2014|11|0.13|02/15/2017
50996-71T|102307-42|2|08/15/2014|11|0.17|02/15/2017
75674-17T|102307-42|7|02/07/2017|11|55.1|02/15/2017
50580-64T|102310-48|1|06/30/2013|11|0.04|02/15/2017
71269-21T|102310-48|3|05/31/2016|11|6.53|02/15/2017
59500-63T|102310-57|1|01/01/2012|11|0.03|02/15/2017
56090-71T|102311-02|1|02/15/2013|11|0.27|02/15/2017
59728-42T|102316-51|1|01/08/2014|11|0.57|02/15/2017
49064-50T|102319-39|1|06/01/2012|11|1.0|02/15/2017
49064-86T|102319-39|2|05/01/2015|11|5.0|02/15/2017
53328-79T|102330-55|1|06/01/2015|11|0.88|02/15/2017
68946-22T|102330-55|3|05/09/2016|11|5.0|02/15/2017
53089-93T|102333-07|5|08/01/2014|11||02/15/2017
59938-30T|102336-94|1|10/10/2013|11||02/15/2017
59938-39T|102336-94|2|10/27/2015|11|0.81|02/15/2017
66662-56T|102340-09|2|01/22/2016|11|15.0|02/15/2017
56557-00T|102353-41|1|01/01/2013|11|2.4|02/15/2017
55060-30T|102360-07|3|02/06/2014|11||02/15/2017
62825-59T|102370-78|1|01/01/2011|11||02/15/2017
81027-55T|102371-77|3|01/11/2017|11|3.0|02/15/2017
68267-35T|102377-80|5|03/24/2016|11|0.3|02/15/2017
69312-25T|102378-70|1|09/01/2014|11||02/15/2017
69312-34T|102378-70|2|03/01/2015|11||02/15/2017
62597-62T|102380-77|1|12/31/2013|11|0.13|02/15/2017
75586-60T|102382-30|1|07/31/2015|11|0.1|02/15/2017
58849-57T|102384-46|2|05/01/2015|11|0.28|02/15/2017
57573-10T|102396-70|1|08/12/2012|11|0.2|02/15/2017
40718-53T|102399-13|1|12/22/2014|11|1.0|02/15/2017
65029-33T|102408-04|1|03/20/2012|11|0.12|02/15/2017
65029-78T|102408-04|4|01/20/2014|11|0.6|02/15/2017
68294-62T|102418-39|1|08/01/2015|11||02/15/2017
69926-32T|102422-26|2|09/10/2014|11||02/15/2017
49981-78T|102423-88|1|05/11/2015|11|1.01|02/15/2017
72510-31T|102423-88|2|07/05/2016|11|1.5|02/15/2017
79874-65T|102423-88|3|12/13/2016|11|1.5|02/15/2017
44451-37T|102427-75|1|08/01/2014|11|2.0|02/15/2017
55407-61T|102442-87|1|06/30/2014|11|1.51|02/15/2017
41713-66T|102443-32|1|09/07/2007|11|10.0|02/15/2017
56128-87T|102443-59|1|07/01/2009|11|0.33|02/15/2017
53684-38T|102443-68|2|11/29/2013|11|0.52|02/15/2017
62428-60T|102448-81|1|07/10/2014|11||02/15/2017
55635-67T|102450-07|1|01/03/2011|11|6.08|02/15/2017
46055-08T|102456-19|1|12/31/2014|11|0.75|02/15/2017
63445-60T|102456-19|2|01/15/2016|11|1.0|02/15/2017
49828-15T|102459-88|1|05/11/2015|11|25.6|02/15/2017
63612-64T|102460-06|2|12/22/2015|11|1.0|02/15/2017
59411-53T|102461-14|1|09/30/2014|11|0.06|02/15/2017
55291-51T|102461-23|1|11/01/2013|11|0.75|02/15/2017
45906-40T|102478-15|1|03/20/2015|11|1.16|02/15/2017
52460-74T|102479-95|1|03/01/2015|11|0.8|02/15/2017
59098-96T|102479-95|2|02/01/2016|9|0.18|02/15/2017
57374-65T|102481-66|2|03/30/2015|11||02/15/2017
54081-82T|102484-81|1|12/22/2010|11|0.54|02/15/2017
54082-54T|102484-81|3|03/06/2014|11|2.5|02/15/2017
54761-86T|102486-61|2|06/04/2016|11|1.9|02/15/2017
70542-46T|102498-94|3|03/01/2015|11|3.57|02/15/2017
58983-40T|102504-16|2|07/05/2015|11|0.31|02/15/2017
78227-92T|102505-60|1|11/04/2016|11|1.73|02/15/2017
56543-14T|102514-24|1|05/15/2014|11|0.9|02/15/2017
51069-16T|102521-98|3|03/24/2015|11|0.04|02/15/2017
45684-55T|102522-43|1|01/01/2013|11|3.0|02/15/2017
54155-08T|102532-96|2|01/01/2008|11|0.4|02/15/2017
62433-28T|102533-77|2|10/01/2014|11|0.05|02/15/2017
52968-16T|102542-95|1|05/01/2014|11||02/15/2017
60611-77T|102546-91|1|11/01/2014|11|0.2|02/15/2017
57557-62T|102550-87|2|05/01/2015|11|0.15|02/15/2017
59305-87T|102561-31|1|08/01/2013|11|0.05|02/15/2017
68548-33T|102562-03|1|04/04/2016|11||02/15/2017
76774-24T|102563-20|3|09/30/2016|11|0.69|02/15/2017
62464-42T|102578-23|2|03/15/2015|11||02/15/2017
62113-60T|102586-60|1|04/20/2015|11|0.2|02/15/2017
47034-64T|102588-58|2|03/17/2015|11||02/15/2017
62669-62T|102590-29|2|12/10/2014|11|0.42|02/15/2017
55854-91T|102599-56|2|08/01/2015|11|0.75|02/15/2017
56024-02T|102605-14|1|03/01/2014|11|0.25|02/15/2017
59910-58T|102610-54|1|01/01/2014|11|0.01|02/15/2017
60678-64T|102614-68|2|06/30/2016|11|1.0|02/15/2017
52832-08T|102614-95|2|10/01/2015|11|1.0|02/15/2017
64629-01T|102619-27|1|12/30/2010|11||02/15/2017
72730-18T|102619-36|2|01/18/2011|11||02/15/2017
63139-60T|102623-05|1|07/27/2011|11||02/15/2017
75082-33T|102624-40|1|09/30/2008|11|2.19|02/15/2017
65909-98T|102639-88|2|05/21/2015|11|3.0|02/15/2017
56213-11T|102657-61|1|07/01/2011|11|0.1|02/15/2017
44548-12T|102664-54|1|04/19/2010|11|13.1|02/15/2017
60155-56T|102669-94|1|08/17/2011|11|0.01|02/15/2017
60168-70T|102672-46|1|03/01/2012|11|0.2|02/15/2017
57527-38T|102684-43|1|07/18/2012|11|0.15|02/15/2017
82352-89T|102684-88|4|11/01/2015|11||02/15/2017
57526-57T|102684-97|1|09/30/2014|11|0.3|02/15/2017
55682-65T|102688-57|1|01/01/2007|11|2.8|02/15/2017
81483-85T|102688-66|1|09/16/2016|11||02/15/2017
57900-88T|102689-65|1|03/15/2015|11|0.04|02/15/2017
64128-07T|102689-74|1|01/05/2016|11|4.8|02/15/2017
74447-92T|102690-10|2|09/05/2016|11|1.25|02/15/2017
51029-56T|102692-26|1|07/31/2014|11|0.19|02/15/2017
54910-27T|102692-26|3|09/28/2015|11|1.5899999999999999|02/15/2017
41425-84T|102692-71|1|09/01/2014|11|6.15|02/15/2017
72751-60T|102692-71|2|07/12/2016|11|10.85|02/15/2017
57567-16T|102694-15|1|09/14/2014|11|0.1|02/15/2017
68127-85T|102706-66|5|05/23/2016|9|0.1|02/15/2017
65688-49T|102707-56|1|10/01/2013|11|0.6|02/15/2017
57216-07T|102709-09|2|01/24/2014|11|0.06|02/15/2017
59485-96T|102709-81|1|10/01/2014|11|0.05|02/15/2017
59491-54T|102710-62|1|04/01/2013|11|0.25|02/15/2017
60481-99T|102712-42|2|10/12/2015|11|1.0|02/15/2017
66691-36T|102713-77|1|02/18/2016|11||02/15/2017
53506-81T|102717-55|1|05/29/2014|11|0.2|02/15/2017
55612-54T|102732-49|1|11/01/2013|11|0.85|02/15/2017
80931-70T|102741-13|2|01/06/2017|11|0.6|02/15/2017
45065-89T|102742-84|1|01/29/2015|11|0.2|02/15/2017
51637-87T|102746-71|3|01/01/2014|11|0.25|02/15/2017
63221-32T|102757-24|2|08/01/2015|11|0.35|02/15/2017
57968-11T|102758-50|2|08/17/2012|11|0.03|02/15/2017
49979-71T|102761-47|1|05/11/2015|11|3.12|02/15/2017
51064-21T|102761-92|1|11/14/2014|11|2.5|02/15/2017
68975-02T|102761-92|2|04/11/2016|11|9.5|02/15/2017
59515-30T|102772-36|1|09/30/2013|11|0.05|02/15/2017
55712-71T|102781-63|3|09/06/2007|11|29.97|02/15/2017
57280-96T|102781-63|4|11/29/2010|11|5.0|02/15/2017
76290-04T|102784-06|3|07/01/2014|11||02/15/2017
67065-40T|102784-06|4|11/25/2015|11||02/15/2017
52035-85T|102785-59|1|02/17/2015|11|0.8|02/15/2017
60426-28T|102785-59|2|10/30/2015|11||02/15/2017
67024-00T|102786-40|2|02/26/2016|11|1.5|02/15/2017
56199-25T|102790-81|1|02/21/2012|11|0.33|02/15/2017
56199-52T|102790-81|2|11/02/2014|11|0.45|02/15/2017
55508-59T|102792-07|1|06/01/2013|11|0.16|02/15/2017
50754-25T|102795-85|2|02/26/2015|11|0.05|02/15/2017
62997-40T|102795-85|3|12/08/2015|11|1.15|02/15/2017
66556-18T|102795-85|4|03/02/2016|11|1.1|02/15/2017
60079-78T|102797-92|1|12/01/2014|11|0.05|02/15/2017
60196-33T|102803-50|1|08/21/2010|11|0.02|02/15/2017
60199-12T|102806-92|1|07/17/2013|11|0.03|02/15/2017
60205-87T|102808-45|1|10/22/2012|11|0.05|02/15/2017
53469-19T|102815-74|2|05/06/2015|11|1.7|02/15/2017
63260-65T|102815-74|3|12/17/2015|12||02/15/2017
60211-00T|102822-85|1|10/01/2008|11|0.3|02/15/2017
55692-37T|102824-83|1|09/01/2013|11|1.4|02/15/2017
60499-72T|102825-28|1|07/02/2013|11|0.15|02/15/2017
59538-70T|102828-52|1|04/14/2014|11|0.05|02/15/2017
55359-55T|102828-61|1|08/01/2014|11|2.0|02/15/2017
55620-55T|102831-76|1|12/01/2012|11|0.6|02/15/2017
60136-66T|102832-30|1|08/15/2012|11|0.13|02/15/2017
43955-29T|102833-29|1|12/26/2014|11|4.8|02/15/2017
75598-03T|102839-05|2|07/15/2015|11|0.6|02/15/2017
45978-85T|102846-43|2|09/01/2014|11|0.5|02/15/2017
44660-89T|102855-88|1|01/20/2015|11|3.1|02/15/2017
55574-56T|102857-68|1|09/01/2014|11|1.3|02/15/2017
53313-22T|102863-53|1|08/05/2014|11|10.4|02/15/2017
55700-20T|102872-80|2|01/01/2013|11|0.6|02/15/2017
54162-19T|102884-50|1|11/15/2011|11|12.0|02/15/2017
44523-91T|102885-40|1|01/01/2012|11|10.0|02/15/2017
46966-96T|102902-77|1|05/30/2013|11|1.58|02/15/2017
72137-80T|102907-27|1|08/25/2014|11|0.55|02/15/2017
72136-45T|102907-27|3|05/01/2016|11|1.3|02/15/2017
52547-32T|102907-54|1|09/23/2008|11|7.21|02/15/2017
60610-69T|102909-79|1|10/01/2014|11|1.65|02/15/2017
60611-41T|102909-79|2|10/31/2015|11|3.1|02/15/2017
56288-80T|102914-56|1|05/01/2008|11|0.5|02/15/2017
60276-16T|102914-65|1|09/01/2008|11|0.25|02/15/2017
56287-54T|102916-18|2|02/01/2008|11|0.5|02/15/2017
44940-97T|102917-35|1|04/01/2011|11|3.1|02/15/2017
55705-69T|102917-98|1|04/06/2012|11|0.58|02/15/2017
56602-72T|102923-65|1|09/01/2008|11|0.2|02/15/2017
56602-81T|102923-65|2|07/01/2009|11|0.77|02/15/2017
56603-08T|102923-65|4|01/01/2012|11|0.22|02/15/2017
55446-58T|102928-96|1|03/27/2012|11|1.0|02/15/2017
60168-07T|102930-22|1|04/09/2012|11|0.11|02/15/2017
60489-28T|102932-20|1|09/20/2010|11|0.08|02/15/2017
60491-35T|102932-20|2|10/03/2011|11|0.06|02/15/2017
50960-89T|102940-48|1|02/13/2013|11|6.86|02/15/2017
52067-62T|102941-74|1|12/30/2009|11|0.1|02/15/2017
52068-07T|102941-74|2|11/10/2010|11|0.35|02/15/2017
52068-61T|102941-74|3|04/16/2012|11|1.6099999999999999|02/15/2017
52318-90T|102946-87|1|01/01/2014|11|0.15|02/15/2017
46473-76T|102947-23|1|03/03/2015|11|20.0|02/15/2017
56206-99T|102953-89|2|03/01/2015|11|0.3|02/15/2017
51632-92T|102956-41|1|09/04/2014|11|10.8|02/15/2017
61231-78T|102958-03|1|12/31/2011|11|0.23|02/15/2017
57843-64T|102963-25|2|09/08/2015|11|0.2|02/15/2017
56225-71T|102971-08|1|06/17/2013|11|0.45|02/15/2017
77005-18T|102975-85|1|11/09/2007|11|0.35|02/15/2017
59688-19T|102985-21|1|03/26/2014|11|0.3|02/15/2017
45995-32T|102985-84|2|07/24/2014|11|2.0|02/15/2017
69610-78T|102985-84|3|01/12/2015|11|2.68|02/15/2017
45995-50T|102985-84|4|02/18/2015|11|1.5|02/15/2017
69548-86T|102985-84|5|08/27/2015|11|0.55|02/15/2017
46897-03T|102987-55|2|10/29/2014|11|3.0|02/15/2017
46798-30T|102990-61|1|11/01/2013|11|0.04|02/15/2017
55617-13T|102991-33|1|09/15/2013|11|1.5|02/15/2017
46366-21T|102992-86|2|07/10/2014|11|0.79|02/15/2017
73661-68T|102997-54|1|06/30/2015|11|0.01|02/15/2017
59505-85T|102997-63|1|05/01/2014|11|0.14|02/15/2017
59766-85T|103001-50|1|07/01/2013|11|0.01|02/15/2017
77356-18T|103011-13|3|01/25/2017|11|5.0|02/15/2017
51685-93T|103012-21|1|06/11/2015|11|0.7|02/15/2017
74341-99T|103012-21|2|08/17/2016|11|1.5|02/15/2017
62593-21T|103020-58|1|06/02/2013|11|0.18|02/15/2017
55627-12T|103028-95|1|03/26/2009|11|0.64|02/15/2017
43045-93T|103034-62|1|09/16/2014|11|2.75|02/15/2017
59289-04T|103036-06|3|05/17/2016|11|2.5|02/15/2017
62632-90T|103037-77|1|07/01/2014|11|6.0|02/15/2017
52280-47T|103037-86|1|06/02/2014|11|0.64|02/15/2017
78630-94T|103037-86|3|11/17/2016|11|2.43|02/15/2017
60232-60T|103045-06|2|10/26/2011|11|0.02|02/15/2017
60232-96T|103045-06|3|12/24/2013|11|0.87|02/15/2017
60197-95T|103048-30|1|11/01/2011|11|0.02|02/15/2017
59864-50T|103064-23|1|03/01/2011|11|0.2|02/15/2017
47016-01T|103064-32|1|03/17/2015|11|7.5|02/15/2017
72813-16T|103078-45|1|07/12/2016|11|1.0|02/15/2017
57604-60T|103081-69|1|12/01/2010|11|0.2|02/15/2017
47291-32T|103100-59|1|03/18/2015|11|1.0|02/15/2017
64627-30T|103100-59|2|01/13/2016|11|3.4|02/15/2017
71047-45T|103103-56|1|08/18/2015|11||02/15/2017
59896-54T|103103-65|1|05/01/2014|11|0.03|02/15/2017
63273-34T|103120-12|2|06/03/2014|11||02/15/2017
81173-98T|103126-78|3|11/22/2016|11|0.45|02/15/2017
41430-07T|103127-77|1|09/01/2013|11|0.05|02/15/2017
41430-16T|103127-77|2|06/30/2014|11|0.85|02/15/2017
57922-12T|103138-12|1|05/01/2010|11|0.02|02/15/2017
55921-87T|103143-07|1|08/20/2015|11|2.0|02/15/2017
57353-59T|103143-97|1|04/01/2014|11|0.2|02/15/2017
57356-11T|103143-97|3|12/01/2014|11|0.35|02/15/2017
56340-19T|103144-33|5|08/20/2015|11||02/15/2017
71157-61T|103144-33|6|08/30/2016|11|2.2|02/15/2017
